No,Millis,Set Point,Proccess Variable,Manipulated Variable,Masukan Motor (%),Masukan Kompensator (%),Tachometer (%),Potensiometer (%)
62,489965,55,23.10,28.16,49.71,28.16,23.10,89.93
63,490045,55,23.82,27.54,49.27,27.54,23.82,29.62
64,490125,55,24.35,27.06,48.95,27.06,24.35,72.14
65,490205,55,22.93,28.32,49.82,28.32,22.93,11.53
66,490285,55,24.70,26.75,48.73,26.75,24.70,54.84
67,490365,55,22.93,28.32,49.82,28.32,22.93,96.38
68,490445,55,24.70,26.75,48.73,26.75,24.70,37.24
69,490525,55,24.17,27.22,49.06,27.22,24.17,79.67
70,490605,55,23.64,27.69,49.38,27.69,23.64,19.35
71,490685,55,24.35,27.06,48.95,27.06,24.35,61.97
72,490765,55,23.10,28.16,49.71,28.16,23.10,1.76
73,490845,55,24.88,26.59,48.62,26.59,24.88,44.97
74,490925,55,23.82,27.54,49.27,27.54,23.82,87.49
75,491005,55,24.17,27.22,49.06,27.22,24.17,26.98
76,491085,55,24.17,27.22,49.06,27.22,24.17,69.60
77,491165,55,23.10,28.16,49.71,28.16,23.10,8.90
78,491245,55,24.70,26.75,48.73,26.75,24.70,52.00
79,491325,55,23.64,27.69,49.38,27.69,23.64,93.65
80,491405,55,24.17,27.22,49.06,27.22,24.17,34.31
81,491485,55,24.53,26.91,48.84,26.91,24.53,77.42
82,491565,55,23.28,28.01,49.60,28.01,23.28,16.62
83,491645,55,24.70,26.75,48.73,26.75,24.70,42.33
84,491725,55,23.64,27.69,49.38,27.69,23.64,0.00
85,491805,55,24.35,27.06,48.95,27.06,24.35,42.23
86,491885,55,23.99,27.38,49.17,27.38,23.99,84.36
87,491965,55,23.82,27.54,49.27,27.54,23.82,24.63
88,492045,55,24.35,27.06,48.95,27.06,24.35,66.86
89,492125,55,23.46,27.85,49.49,27.85,23.46,6.74
90,492205,55,24.53,26.91,48.84,26.91,24.53,48.48
91,492285,55,23.64,27.69,49.38,27.69,23.64,91.79
92,492365,55,23.99,27.38,49.17,27.38,23.99,32.26
93,492445,55,24.35,27.06,48.95,27.06,24.35,74.88
94,492525,55,23.28,28.01,49.60,28.01,23.28,14.66
95,492605,55,24.35,27.06,48.95,27.06,24.35,57.67
96,492685,55,23.99,27.38,49.17,27.38,23.99,44.87
97,492765,55,23.99,27.38,49.17,27.38,23.99,40.66
98,492845,55,24.70,26.75,48.73,26.75,24.70,81.72
99,492925,55,23.82,27.54,49.27,27.54,23.82,23.26
100,493005,55,24.17,27.22,49.06,27.22,24.17,63.83
101,493085,55,23.99,27.38,49.17,27.38,23.99,5.57
102,493165,55,24.35,27.06,48.95,27.06,24.35,48.68
103,493245,55,24.35,27.06,48.95,27.06,24.35,90.42
104,493325,55,23.99,27.38,49.17,27.38,23.99,30.99
105,493405,55,24.17,27.22,49.06,27.22,24.17,73.80
106,493485,55,23.99,27.38,49.17,27.38,23.99,13.49
107,493565,55,23.99,27.38,49.17,27.38,23.99,56.79
108,493645,55,23.99,27.38,49.17,27.38,23.99,96.68
109,493725,55,24.17,27.22,49.06,27.22,24.17,39.20
110,493805,55,24.35,27.06,48.95,27.06,24.35,81.43
111,493885,55,24.17,27.22,49.06,27.22,24.17,21.41
112,493965,55,23.82,27.54,49.27,27.54,23.82,64.91
113,494045,55,24.17,27.22,49.06,27.22,24.17,4.30
114,494125,55,24.35,27.06,48.95,27.06,24.35,47.21
115,494205,55,23.99,27.38,49.17,27.38,23.99,89.54
116,494285,55,24.70,26.75,48.73,26.75,24.70,30.40
117,494365,55,23.64,27.69,49.38,27.69,23.64,73.02
118,494445,55,24.53,26.91,48.84,26.91,24.53,12.71
119,494525,55,24.17,27.22,49.06,27.22,24.17,56.11
120,494605,55,23.82,27.54,49.27,27.54,23.82,98.73
121,494685,55,24.88,26.59,48.62,26.59,24.88,35.97
122,494765,55,23.46,27.85,49.49,27.85,23.46,78.20
123,494845,55,24.53,26.91,48.84,26.91,24.53,21.21
124,494925,55,23.99,27.38,49.17,27.38,23.99,64.13
125,495005,55,23.99,27.38,49.17,27.38,23.99,3.81
126,495085,55,25.06,26.44,48.51,26.44,25.06,47.31
127,495165,55,23.28,28.01,49.60,28.01,23.28,89.93
128,495245,55,24.88,26.59,48.62,26.59,24.88,29.62
129,495325,55,23.99,27.38,49.17,27.38,23.99,72.04
130,495405,55,24.35,27.06,48.95,27.06,24.35,11.83
131,495485,55,24.88,26.59,48.62,26.59,24.88,56.01
132,495565,55,23.46,27.85,49.49,27.85,23.46,97.07
133,495645,55,25.24,26.28,48.40,26.28,25.24,38.32
134,495725,55,24.17,27.22,49.06,27.22,24.17,54.84
135,495805,55,23.82,27.54,49.27,27.54,23.82,21.51
136,495885,55,24.70,26.75,48.73,26.75,24.70,44.38
137,495965,55,23.28,28.01,49.60,28.01,23.28,3.91
138,496045,55,25.42,26.12,48.29,26.12,25.42,47.12
139,496125,55,23.64,27.69,49.38,27.69,23.64,89.93
140,496205,55,24.17,27.22,49.06,27.22,24.17,30.30
141,496285,55,25.24,26.28,48.40,26.28,25.24,73.80
142,496365,55,23.46,27.85,49.49,27.85,23.46,13.49
143,496445,55,24.70,26.75,48.73,26.75,24.70,40.18
144,496525,55,24.17,27.22,49.06,27.22,24.17,97.07
145,496605,55,24.70,26.75,48.73,26.75,24.70,39.10
146,496685,55,24.35,27.06,48.95,27.06,24.35,81.52
147,496765,55,23.82,27.54,49.27,27.54,23.82,22.39
148,496845,55,24.35,27.06,48.95,27.06,24.35,65.20
149,496925,55,24.70,26.75,48.73,26.75,24.70,8.41
150,497005,55,24.35,27.06,48.95,27.06,24.35,49.36
151,497085,55,24.53,26.91,48.84,26.91,24.53,90.32
152,497165,55,24.35,27.06,48.95,27.06,24.35,31.09
153,497245,55,24.35,27.06,48.95,27.06,24.35,73.70
154,497325,55,24.35,27.06,48.95,27.06,24.35,13.69
155,497405,55,23.99,27.38,49.17,27.38,23.99,57.38
156,497485,55,24.88,26.59,48.62,26.59,24.88,0.00
157,497565,55,24.53,26.91,48.84,26.91,24.53,41.25
158,497645,55,24.17,27.22,49.06,27.22,24.17,83.19
159,497725,55,24.88,26.59,48.62,26.59,24.88,23.26
160,497805,55,23.64,27.69,49.38,27.69,23.64,65.88
161,497885,55,24.70,26.75,48.73,26.75,24.70,5.87
162,497965,55,24.70,26.75,48.73,26.75,24.70,49.07
163,498045,55,23.82,27.54,49.27,27.54,23.82,91.40
164,498125,55,25.42,26.12,48.29,26.12,25.42,33.04
165,498205,55,23.64,27.69,49.38,27.69,23.64,76.34
166,498285,55,24.53,26.91,48.84,26.91,24.53,15.05
167,498365,55,24.70,26.75,48.73,26.75,24.70,54.06
168,498445,55,23.64,27.69,49.38,27.69,23.64,0.00
169,498525,55,25.42,26.12,48.29,26.12,25.42,41.45
170,498605,55,24.17,27.22,49.06,27.22,24.17,83.87
171,498685,55,24.35,27.06,48.95,27.06,24.35,24.83
172,498765,55,24.53,26.91,48.84,26.91,24.53,60.51
173,498845,55,23.64,27.69,49.38,27.69,23.64,7.43
174,498925,55,25.42,26.12,48.29,26.12,25.42,50.64
175,499005,55,23.82,27.54,49.27,27.54,23.82,93.16
176,499085,55,24.53,26.91,48.84,26.91,24.53,33.43
177,499165,55,24.88,26.59,48.62,26.59,24.88,76.34
178,499245,55,23.46,27.85,49.49,27.85,23.46,16.32
179,499325,55,24.88,26.59,48.62,26.59,24.88,61.29
180,499405,55,24.17,27.22,49.06,27.22,24.17,0.29
181,499485,55,24.70,26.75,48.73,26.75,24.70,42.91
182,499565,55,24.70,26.75,48.73,26.75,24.70,85.53
183,499645,55,23.82,27.54,49.27,27.54,23.82,25.90
184,499725,55,24.53,26.91,48.84,26.91,24.53,68.72
185,499805,55,24.17,27.22,49.06,27.22,24.17,8.99
186,499885,55,24.35,27.06,48.95,27.06,24.35,52.20
187,499965,55,24.35,27.06,48.95,27.06,24.35,95.01
188,500045,55,24.70,26.75,48.73,26.75,24.70,35.87
189,500125,55,24.35,27.06,48.95,27.06,24.35,78.49
190,500205,55,24.88,26.59,48.62,26.59,24.88,19.16
191,500285,55,23.82,27.54,49.27,27.54,23.82,61.78
192,500365,55,24.53,26.91,48.84,26.91,24.53,2.15
193,500445,55,25.06,26.44,48.51,26.44,25.06,45.65
194,500525,55,23.82,27.54,49.27,27.54,23.82,58.85
195,500605,55,25.06,26.44,48.51,26.44,25.06,28.84
196,500685,55,23.99,27.38,49.17,27.38,23.99,71.46
197,500765,55,24.35,27.06,48.95,27.06,24.35,11.73
198,500845,55,24.88,26.59,48.62,26.59,24.88,55.13
199,500925,55,23.64,27.69,49.38,27.69,23.64,96.97
200,501005,55,25.59,25.97,48.18,25.97,25.59,38.22
201,501085,55,24.17,27.22,49.06,27.22,24.17,81.52
202,501165,55,24.35,27.06,48.95,27.06,24.35,21.11
203,501245,55,25.06,26.44,48.51,26.44,25.06,56.60
204,501325,55,23.64,27.69,49.38,27.69,23.64,5.38
205,501405,55,25.24,26.28,48.40,26.28,25.24,48.48
206,501485,55,24.17,27.22,49.06,27.22,24.17,90.42
207,501565,55,24.53,26.91,48.84,26.91,24.53,31.09
208,501645,55,24.88,26.59,48.62,26.59,24.88,73.80
209,501725,55,23.99,27.38,49.17,27.38,23.99,14.08
210,501805,55,25.06,26.44,48.51,26.44,25.06,48.00
211,501885,55,24.53,26.91,48.84,26.91,24.53,0.00
212,501965,55,24.53,26.91,48.84,26.91,24.53,41.25
213,502045,55,24.70,26.75,48.73,26.75,24.70,83.87
214,502125,55,24.88,26.59,48.62,26.59,24.88,24.54
215,502205,55,24.35,27.06,48.95,27.06,24.35,67.35
216,502285,55,24.88,26.59,48.62,26.59,24.88,7.72
217,502365,55,24.53,26.91,48.84,26.91,24.53,51.03
218,502445,55,24.17,27.22,49.06,27.22,24.17,93.35
219,502525,55,25.24,26.28,48.40,26.28,25.24,35.00
220,502605,55,23.99,27.38,49.17,27.38,23.99,68.91
221,502685,55,25.42,26.12,48.29,26.12,25.42,17.79
222,502765,55,24.17,27.22,49.06,27.22,24.17,61.09
223,502845,55,23.99,27.38,49.17,27.38,23.99,0.98
224,502925,55,25.59,25.97,48.18,25.97,25.59,44.38
225,503005,55,23.64,27.69,49.38,27.69,23.64,86.71
226,503085,55,24.88,26.59,48.62,26.59,24.88,27.37
227,503165,55,24.70,26.75,48.73,26.75,24.70,71.26
228,503245,55,23.82,27.54,49.27,27.54,23.82,11.24
229,503325,55,25.24,26.28,48.40,26.28,25.24,53.67
230,503405,55,24.17,27.22,49.06,27.22,24.17,97.07
231,503485,55,24.88,26.59,48.62,26.59,24.88,37.83
232,503565,55,25.06,26.44,48.51,26.44,25.06,80.45
233,503645,55,23.99,27.38,49.17,27.38,23.99,20.92
234,503725,55,25.06,26.44,48.51,26.44,25.06,44.48
235,503805,55,24.70,26.75,48.73,26.75,24.70,5.08
236,503885,55,24.53,26.91,48.84,26.91,24.53,48.39
237,503965,55,24.88,26.59,48.62,26.59,24.88,91.30
238,504045,55,24.53,26.91,48.84,26.91,24.53,32.45
239,504125,55,24.35,27.06,48.95,27.06,24.35,74.39
240,504205,55,24.88,26.59,48.62,26.59,24.88,14.96
241,504285,55,24.17,27.22,49.06,27.22,24.17,57.97
242,504365,55,24.35,27.06,48.95,27.06,24.35,0.00
243,504445,55,25.59,25.97,48.18,25.97,25.59,40.86
244,504525,55,23.82,27.54,49.27,27.54,23.82,84.75
245,504605,55,25.42,26.12,48.29,26.12,25.42,25.22
246,504685,55,24.35,27.06,48.95,27.06,24.35,63.73
247,504765,55,24.17,27.22,49.06,27.22,24.17,8.70
248,504845,55,25.42,26.12,48.29,26.12,25.42,52.00
249,504925,55,23.99,27.38,49.17,27.38,23.99,93.84
250,505005,55,25.06,26.44,48.51,26.44,25.06,35.19
251,505085,55,25.06,26.44,48.51,26.44,25.06,69.79
252,505165,55,23.99,27.38,49.17,27.38,23.99,19.06
253,505245,55,25.06,26.44,48.51,26.44,25.06,54.06
254,505325,55,24.35,27.06,48.95,27.06,24.35,2.83
255,505405,55,25.24,26.28,48.40,26.28,25.24,45.55
256,505485,55,24.53,26.91,48.84,26.91,24.53,61.49
257,505565,55,24.17,27.22,49.06,27.22,24.17,29.33
258,505645,55,24.88,26.59,48.62,26.59,24.88,71.85
259,505725,55,24.53,26.91,48.84,26.91,24.53,12.81
260,505805,55,24.53,26.91,48.84,26.91,24.53,56.11
261,505885,55,24.53,26.91,48.84,26.91,24.53,96.87
262,505965,55,24.88,26.59,48.62,26.59,24.88,39.78
263,506045,55,24.35,27.06,48.95,27.06,24.35,82.31
264,506125,55,25.06,26.44,48.51,26.44,25.06,22.97
265,506205,55,24.17,27.22,49.06,27.22,24.17,66.57
266,506285,55,24.53,26.91,48.84,26.91,24.53,6.35
267,506365,55,25.42,26.12,48.29,26.12,25.42,50.24
268,506445,55,23.82,27.54,49.27,27.54,23.82,91.98
269,506525,55,25.42,26.12,48.29,26.12,25.42,33.72
270,506605,55,24.70,26.75,48.73,26.75,24.70,76.64
271,506685,55,24.35,27.06,48.95,27.06,24.35,16.81
272,506765,55,25.59,25.97,48.18,25.97,25.59,60.22
273,506845,55,23.64,27.69,49.38,27.69,23.64,1.56
274,506925,55,25.42,26.12,48.29,26.12,25.42,44.57
275,507005,55,24.53,26.91,48.84,26.91,24.53,59.43
276,507085,55,24.35,27.06,48.95,27.06,24.35,25.12
277,507165,55,25.42,26.12,48.29,26.12,25.42,70.58
278,507245,55,23.99,27.38,49.17,27.38,23.99,11.53
279,507325,55,25.06,26.44,48.51,26.44,25.06,53.96
280,507405,55,24.88,26.59,48.62,26.59,24.88,96.97
281,507485,55,24.88,26.59,48.62,26.59,24.88,38.32
282,507565,55,24.88,26.59,48.62,26.59,24.88,80.84
283,507645,55,24.88,26.59,48.62,26.59,24.88,22.29
284,507725,55,24.35,27.06,48.95,27.06,24.35,46.53
285,507805,55,24.70,26.75,48.73,26.75,24.70,5.67
286,507885,55,25.24,26.28,48.40,26.28,25.24,49.66
287,507965,55,24.35,27.06,48.95,27.06,24.35,91.50
288,508045,55,25.24,26.28,48.40,26.28,25.24,32.65
289,508125,55,24.35,27.06,48.95,27.06,24.35,75.66
290,508205,55,24.70,26.75,48.73,26.75,24.70,15.64
291,508285,55,25.06,26.44,48.51,26.44,25.06,41.64
292,508365,55,23.99,27.38,49.17,27.38,23.99,0.10
293,508445,55,25.59,25.97,48.18,25.97,25.59,43.50
294,508525,55,24.70,26.75,48.73,26.75,24.70,81.62
295,508605,55,24.35,27.06,48.95,27.06,24.35,23.36
296,508685,55,25.42,26.12,48.29,26.12,25.42,69.79
297,508765,55,24.17,27.22,49.06,27.22,24.17,10.46
298,508845,55,24.88,26.59,48.62,26.59,24.88,53.76
299,508925,55,25.06,26.44,48.51,26.44,25.06,96.58
300,509005,55,24.53,26.91,48.84,26.91,24.53,38.61
301,509085,55,24.53,26.91,48.84,26.91,24.53,77.13
302,509165,55,25.06,26.44,48.51,26.44,25.06,21.41
303,509245,55,23.99,27.38,49.17,27.38,23.99,64.61
