No,Millis,Set Point,Proccess Variable,Manipulated Variable,Masukan Motor (%),Masukan Kompensator (%),Tachometer (%),Potensiometer (%)
63,957233,55,37.15,33.08,53.16,33.08,37.15,60.41
64,957313,55,33.77,39.34,57.54,39.34,33.77,10.17
65,957393,55,37.32,32.75,52.93,32.75,37.32,46.53
66,957473,55,33.95,39.01,57.31,39.01,33.95,12.90
67,957553,55,36.79,33.74,53.62,33.74,36.79,47.90
68,957633,55,34.30,38.35,56.85,38.35,34.30,15.44
69,957713,55,36.43,34.40,54.08,34.40,36.43,50.24
70,957793,55,34.84,37.37,56.16,37.37,34.84,17.60
71,957873,55,35.90,35.39,54.77,35.39,35.90,55.52
72,957953,55,34.84,37.37,56.16,37.37,34.84,19.06
73,958033,55,35.72,35.72,55.00,35.72,35.72,51.71
74,958113,55,35.37,36.38,55.46,36.38,35.37,21.60
75,958193,55,35.90,35.39,54.77,35.39,35.90,52.79
76,958273,55,35.55,36.05,55.23,36.05,35.55,24.24
77,958353,55,35.37,36.38,55.46,36.38,35.37,64.03
78,958433,55,35.55,36.05,55.23,36.05,35.55,23.66
79,958513,55,34.66,37.69,56.39,37.69,34.66,55.23
80,958593,55,36.61,34.07,53.85,34.07,36.61,25.32
81,958673,55,34.30,38.35,56.85,38.35,34.30,80.65
82,958753,55,36.43,34.40,54.08,34.40,36.43,31.38
83,958833,55,33.95,39.01,57.31,39.01,33.95,82.50
84,958913,55,36.79,33.74,53.62,33.74,36.79,33.63
85,958993,55,34.48,38.02,56.62,38.02,34.48,69.50
86,959073,55,37.15,33.08,53.16,33.08,37.15,35.87
87,959153,55,33.95,39.01,57.31,39.01,33.95,60.80
88,959233,55,36.97,33.41,53.39,33.41,36.97,37.63
89,959313,55,33.59,39.67,57.77,39.67,33.59,85.73
90,959393,55,38.03,31.44,52.01,31.44,38.03,40.86
91,959473,55,32.88,40.99,58.69,40.99,32.88,91.59
92,959553,55,38.03,31.44,52.01,31.44,38.03,42.52
93,959633,55,32.35,41.98,59.38,41.98,32.35,91.40
94,959713,55,38.57,30.45,51.31,30.45,38.57,44.87
95,959793,55,32.70,41.32,58.92,41.32,32.70,96.29
96,959873,55,38.57,30.45,51.31,30.45,38.57,37.34
97,959953,55,32.52,41.65,59.15,41.65,32.52,98.83
98,960033,55,37.86,31.77,52.24,31.77,37.86,39.98
99,960113,55,33.06,40.66,58.46,40.66,33.06,0.00
100,960193,55,37.68,32.10,52.47,32.10,37.68,53.08
101,960273,55,32.88,40.99,58.69,40.99,32.88,1.66
102,960353,55,37.86,31.77,52.24,31.77,37.86,41.94
103,960433,55,32.52,41.65,59.15,41.65,32.52,3.32
104,960513,55,38.39,30.78,51.55,30.78,38.39,56.50
105,960593,55,32.52,41.65,59.15,41.65,32.52,10.07
106,960673,55,38.75,30.12,51.08,30.12,38.75,52.59
107,960753,55,33.06,40.66,58.46,40.66,33.06,8.90
108,960833,55,36.79,33.74,53.62,33.74,36.79,51.03
109,960913,55,33.59,39.67,57.77,39.67,33.59,10.85
110,960993,55,37.32,32.75,52.93,32.75,37.32,63.93
111,961073,55,33.95,39.01,57.31,39.01,33.95,13.20
112,961153,55,37.15,33.08,53.16,33.08,37.15,64.91
113,961233,55,33.24,40.33,58.23,40.33,33.24,15.05
114,961313,55,37.32,32.75,52.93,32.75,37.32,64.81
115,961393,55,33.95,39.01,57.31,39.01,33.95,17.40
116,961473,55,37.15,33.08,53.16,33.08,37.15,67.84
117,961553,55,34.12,38.68,57.08,38.68,34.12,19.55
118,961633,55,36.43,34.40,54.08,34.40,36.43,57.97
119,961713,55,34.66,37.69,56.39,37.69,34.66,21.41
120,961793,55,35.37,36.38,55.46,36.38,35.37,52.00
121,961873,55,36.08,35.06,54.54,35.06,36.08,24.24
122,961953,55,34.84,37.37,56.16,37.37,34.84,75.66
123,962033,55,36.08,35.06,54.54,35.06,36.08,25.81
124,962113,55,34.30,38.35,56.85,38.35,34.30,54.06
125,962193,55,35.90,35.39,54.77,35.39,35.90,27.76
126,962273,55,35.01,37.04,55.93,37.04,35.01,79.67
127,962353,55,36.26,34.73,54.31,34.73,36.26,30.30
128,962433,55,34.48,38.02,56.62,38.02,34.48,57.97
129,962513,55,36.26,34.73,54.31,34.73,36.26,32.45
130,962593,55,34.12,38.68,57.08,38.68,34.12,83.28
131,962673,55,36.97,33.41,53.39,33.41,36.97,34.41
132,962753,55,33.77,39.34,57.54,39.34,33.77,85.83
133,962833,55,37.32,32.75,52.93,32.75,37.32,35.68
134,962913,55,33.24,40.33,58.23,40.33,33.24,86.71
135,962993,55,37.50,32.43,52.70,32.43,37.50,37.93
136,963073,55,33.06,40.66,58.46,40.66,33.06,89.15
137,963153,55,38.39,30.78,51.55,30.78,38.39,40.86
138,963233,55,32.52,41.65,59.15,41.65,32.52,93.94
139,963313,55,38.03,31.44,52.01,31.44,38.03,42.52
140,963393,55,32.35,41.98,59.38,41.98,32.35,64.81
141,963473,55,38.03,31.44,52.01,31.44,38.03,35.19
142,963553,55,33.24,40.33,58.23,40.33,33.24,94.53
143,963633,55,37.86,31.77,52.24,31.77,37.86,46.33
144,963713,55,32.70,41.32,58.92,41.32,32.70,96.58
145,963793,55,37.50,32.43,52.70,32.43,37.50,41.74
146,963873,55,32.88,40.99,58.69,40.99,32.88,0.00
147,963953,55,38.21,31.11,51.78,31.11,38.21,52.59
148,964033,55,33.24,40.33,58.23,40.33,33.24,0.39
149,964113,55,37.32,32.75,52.93,32.75,37.32,44.18
150,964193,55,32.88,40.99,58.69,40.99,32.88,7.23
151,964273,55,37.32,32.75,52.93,32.75,37.32,41.25
152,964353,55,33.41,40.00,58.00,40.00,33.41,4.01
153,964433,55,37.86,31.77,52.24,31.77,37.86,57.77
154,964513,55,33.24,40.33,58.23,40.33,33.24,7.33
155,964593,55,36.97,33.41,53.39,33.41,36.97,45.26
156,964673,55,33.41,40.00,58.00,40.00,33.41,8.60
157,964753,55,37.15,33.08,53.16,33.08,37.15,56.50
158,964833,55,34.12,38.68,57.08,38.68,34.12,12.41
159,964913,55,36.79,33.74,53.62,33.74,36.79,46.24
160,964993,55,34.12,38.68,57.08,38.68,34.12,12.51
161,965073,55,35.90,35.39,54.77,35.39,35.90,46.53
162,965153,55,34.30,38.35,56.85,38.35,34.30,15.05
163,965233,55,36.61,34.07,53.85,34.07,36.61,60.02
164,965313,55,34.12,38.68,57.08,38.68,34.12,16.52
165,965393,55,36.61,34.07,53.85,34.07,36.61,66.96
166,965473,55,34.12,38.68,57.08,38.68,34.12,17.99
167,965553,55,36.43,34.40,54.08,34.40,36.43,70.58
168,965633,55,34.66,37.69,56.39,37.69,34.66,20.33
169,965713,55,36.08,35.06,54.54,35.06,36.08,72.92
170,965793,55,35.37,36.38,55.46,36.38,35.37,22.58
171,965873,55,35.19,36.71,55.69,36.71,35.19,75.76
172,965953,55,35.19,36.71,55.69,36.71,35.19,24.24
173,966033,55,34.66,37.69,56.39,37.69,34.66,53.96
174,966113,55,36.61,34.07,53.85,34.07,36.61,26.20
175,966193,55,34.30,38.35,56.85,38.35,34.30,54.06
176,966273,55,36.43,34.40,54.08,34.40,36.43,24.14
177,966353,55,34.12,38.68,57.08,38.68,34.12,79.28
178,966433,55,36.43,34.40,54.08,34.40,36.43,29.91
179,966513,55,34.48,38.02,56.62,38.02,34.48,71.75
180,966593,55,36.79,33.74,53.62,33.74,36.79,32.55
181,966673,55,33.77,39.34,57.54,39.34,33.77,82.40
182,966753,55,37.32,32.75,52.93,32.75,37.32,32.94
183,966833,55,33.41,40.00,58.00,40.00,33.41,84.75
184,966913,55,37.50,32.43,52.70,32.43,37.50,34.90
185,966993,55,32.70,41.32,58.92,41.32,32.70,86.31
186,967073,55,38.57,30.45,51.31,30.45,38.57,36.66
187,967153,55,31.81,42.96,60.07,42.96,31.81,79.96
188,967233,55,38.92,29.79,50.85,29.79,38.92,37.93
189,967313,55,31.81,42.96,60.07,42.96,31.81,89.15
190,967393,55,38.75,30.12,51.08,30.12,38.75,38.32
191,967473,55,33.24,40.33,58.23,40.33,33.24,91.79
192,967553,55,37.50,32.43,52.70,32.43,37.50,33.43
193,967633,55,32.52,41.65,59.15,41.65,32.52,92.77
194,967713,55,37.68,32.10,52.47,32.10,37.68,44.09
195,967793,55,32.88,40.99,58.69,40.99,32.88,96.29
196,967873,55,38.57,30.45,51.31,30.45,38.57,46.63
197,967953,55,32.35,41.98,59.38,41.98,32.35,96.87
198,968033,55,38.21,31.11,51.78,31.11,38.21,48.00
199,968113,55,32.17,42.31,59.61,42.31,32.17,98.04
200,968193,55,38.21,31.11,51.78,31.11,38.21,50.15
201,968273,55,32.88,40.99,58.69,40.99,32.88,3.13
202,968353,55,38.39,30.78,51.55,30.78,38.39,51.12
203,968433,55,32.52,41.65,59.15,41.65,32.52,7.14
204,968513,55,38.03,31.44,52.01,31.44,38.03,52.20
205,968593,55,32.52,41.65,59.15,41.65,32.52,3.42
206,968673,55,37.86,31.77,52.24,31.77,37.86,56.70
207,968753,55,33.59,39.67,57.77,39.67,33.59,5.67
208,968833,55,37.15,33.08,53.16,33.08,37.15,59.24
209,968913,55,33.41,40.00,58.00,40.00,33.41,7.92
210,968993,55,36.43,34.40,54.08,34.40,36.43,60.12
211,969073,55,33.59,39.67,57.77,39.67,33.59,9.58
212,969153,55,37.50,32.43,52.70,32.43,37.50,44.48
213,969233,55,33.24,40.33,58.23,40.33,33.24,11.14
214,969313,55,37.68,32.10,52.47,32.10,37.68,46.92
215,969393,55,33.06,40.66,58.46,40.66,33.06,13.10
216,969473,55,37.15,33.08,53.16,33.08,37.15,47.90
217,969553,55,34.30,38.35,56.85,38.35,34.30,16.42
218,969633,55,36.26,34.73,54.31,34.73,36.26,68.04
219,969713,55,34.84,37.37,56.16,37.37,34.84,17.30
220,969793,55,35.55,36.05,55.23,36.05,35.55,68.91
221,969873,55,35.01,37.04,55.93,37.04,35.01,19.06
222,969953,55,35.72,35.72,55.00,35.72,35.72,65.59
223,970033,55,35.01,37.04,55.93,37.04,35.01,20.82
224,970113,55,35.90,35.39,54.77,35.39,35.90,72.53
225,970193,55,34.84,37.37,56.16,37.37,34.84,19.35
226,970273,55,35.19,36.71,55.69,36.71,35.19,74.29
227,970353,55,35.37,36.38,55.46,36.38,35.37,22.68
228,970433,55,35.55,36.05,55.23,36.05,35.55,55.62
229,970513,55,35.90,35.39,54.77,35.39,35.90,26.88
230,970593,55,34.30,38.35,56.85,38.35,34.30,75.27
231,970673,55,36.61,34.07,53.85,34.07,36.61,28.35
232,970753,55,33.59,39.67,57.77,39.67,33.59,77.52
233,970833,55,37.50,32.43,52.70,32.43,37.50,31.18
234,970913,55,33.59,39.67,57.77,39.67,33.59,82.70
235,970993,55,37.68,32.10,52.47,32.10,37.68,32.65
236,971073,55,32.70,41.32,58.92,41.32,32.70,57.18
237,971153,55,37.68,32.10,52.47,32.10,37.68,34.02
238,971233,55,32.88,40.99,58.69,40.99,32.88,61.58
239,971313,55,38.03,31.44,52.01,31.44,38.03,35.68
240,971393,55,33.24,40.33,58.23,40.33,33.24,84.07
241,971473,55,38.03,31.44,52.01,31.44,38.03,37.73
242,971553,55,32.70,41.32,58.92,41.32,32.70,85.73
243,971633,55,37.86,31.77,52.24,31.77,37.86,39.39
244,971713,55,32.70,41.32,58.92,41.32,32.70,91.69
245,971793,55,38.39,30.78,51.55,30.78,38.39,41.54
246,971873,55,33.06,40.66,58.46,40.66,33.06,92.18
247,971953,55,37.32,32.75,52.93,32.75,37.32,38.71
248,972033,55,32.17,42.31,59.61,42.31,32.17,95.50
249,972113,55,38.75,30.12,51.08,30.12,38.75,46.14
250,972193,55,32.17,42.31,59.61,42.31,32.17,97.56
251,972273,55,38.92,29.79,50.85,29.79,38.92,37.15
252,972353,55,31.81,42.96,60.07,42.96,31.81,96.97
253,972433,55,38.57,30.45,51.31,30.45,38.57,49.36
254,972513,55,32.35,41.98,59.38,41.98,32.35,0.00
255,972593,55,38.21,31.11,51.78,31.11,38.21,51.91
256,972673,55,32.70,41.32,58.92,41.32,32.70,0.59
257,972753,55,37.86,31.77,52.24,31.77,37.86,51.52
258,972833,55,32.88,40.99,58.69,40.99,32.88,3.13
259,972913,55,37.32,32.75,52.93,32.75,37.32,54.55
260,972993,55,33.77,39.34,57.54,39.34,33.77,10.36
261,973073,55,37.15,33.08,53.16,33.08,37.15,56.60
262,973153,55,33.41,40.00,58.00,40.00,33.41,6.55
263,973233,55,37.32,32.75,52.93,32.75,37.32,44.38
264,973313,55,33.06,40.66,58.46,40.66,33.06,8.21
265,973393,55,37.50,32.43,52.70,32.43,37.50,45.65
266,973473,55,33.59,39.67,57.77,39.67,33.59,11.63
267,973553,55,37.32,32.75,52.93,32.75,37.32,63.64
268,973633,55,33.59,39.67,57.77,39.67,33.59,12.71
269,973713,55,36.61,34.07,53.85,34.07,36.61,65.49
270,973793,55,33.95,39.01,57.31,39.01,33.95,15.54
271,973873,55,37.32,32.75,52.93,32.75,37.32,67.94
272,973953,55,34.30,38.35,56.85,38.35,34.30,17.79
273,974033,55,36.26,34.73,54.31,34.73,36.26,69.50
274,974113,55,34.48,38.02,56.62,38.02,34.48,18.38
275,974193,55,36.08,35.06,54.54,35.06,36.08,50.64
276,974273,55,34.84,37.37,56.16,37.37,34.84,21.02
277,974353,55,36.43,34.40,54.08,34.40,36.43,50.83
278,974433,55,35.01,37.04,55.93,37.04,35.01,22.58
279,974513,55,35.55,36.05,55.23,36.05,35.55,73.80
280,974593,55,35.01,37.04,55.93,37.04,35.01,23.95
281,974673,55,35.19,36.71,55.69,36.71,35.19,51.81
282,974753,55,35.72,35.72,55.00,35.72,35.72,26.30
283,974833,55,35.37,36.38,55.46,36.38,35.37,76.34
284,974913,55,36.08,35.06,54.54,35.06,36.08,28.35
285,974993,55,34.66,37.69,56.39,37.69,34.66,79.96
286,975073,55,36.26,34.73,54.31,34.73,36.26,30.01
287,975153,55,33.95,39.01,57.31,39.01,33.95,81.23
288,975233,55,37.86,31.77,52.24,31.77,37.86,31.57
289,975313,55,32.70,41.32,58.92,41.32,32.70,82.21
290,975393,55,38.21,31.11,51.78,31.11,38.21,33.24
291,975473,55,32.52,41.65,59.15,41.65,32.52,58.36
292,975553,55,37.86,31.77,52.24,31.77,37.86,35.00
293,975633,55,33.24,40.33,58.23,40.33,33.24,84.46
294,975713,55,38.03,31.44,52.01,31.44,38.03,36.95
295,975793,55,32.70,41.32,58.92,41.32,32.70,83.28
296,975873,55,38.39,30.78,51.55,30.78,38.39,38.91
297,975953,55,32.52,41.65,59.15,41.65,32.52,63.44
298,976033,55,38.39,30.78,51.55,30.78,38.39,40.66
299,976113,55,32.88,40.99,58.69,40.99,32.88,88.76
300,976193,55,38.39,30.78,51.55,30.78,38.39,42.23
301,976273,55,32.17,42.31,59.61,42.31,32.17,65.69
302,976353,55,38.03,31.44,52.01,31.44,38.03,35.19
303,976433,55,32.17,42.31,59.61,42.31,32.17,66.18
304,976513,55,38.92,29.79,50.85,29.79,38.92,47.70
