No,Millis,Set Point,Proccess Variable,Manipulated Variable,Masukan Motor (%),Masukan Kompensator (%),Tachometer (%),Potensiometer (%)
112,33446,55,9.60,11.35,37.95,11.35,9.60,8.11
113,33526,55,9.95,11.26,37.88,11.26,9.95,37.24
114,33606,55,10.13,11.22,37.85,11.22,10.13,70.09
115,33686,55,9.42,11.40,37.98,11.40,9.42,91.20
116,33766,55,9.42,11.40,37.98,11.40,9.42,26.00
117,33846,55,10.84,11.04,37.73,11.04,10.84,36.56
118,33926,55,9.60,11.35,37.95,11.35,9.60,88.17
119,34006,55,9.24,11.44,38.01,11.44,9.24,13.29
120,34086,55,9.78,11.31,37.91,11.31,9.78,44.97
121,34166,55,9.95,11.26,37.88,11.26,9.95,48.00
122,34246,55,9.60,11.35,37.95,11.35,9.60,2.93
123,34326,55,9.78,11.31,37.91,11.31,9.78,31.87
124,34406,55,10.84,11.04,37.73,11.04,10.84,63.05
125,34486,55,9.60,11.35,37.95,11.35,9.60,92.86
126,34566,55,9.06,11.48,38.04,11.48,9.06,19.35
127,34646,55,9.78,11.31,37.91,11.31,9.78,40.47
128,34726,55,9.95,11.26,37.88,11.26,9.95,81.62
129,34806,55,9.60,11.35,37.95,11.35,9.60,6.65
130,34886,55,10.31,11.17,37.82,11.17,10.31,37.83
131,34966,55,10.31,11.17,37.82,11.17,10.31,69.31
132,35046,55,9.60,11.35,37.95,11.35,9.60,98.63
133,35126,55,8.89,11.53,38.07,11.53,8.89,16.62
134,35206,55,10.13,11.22,37.85,11.22,10.13,35.58
135,35286,55,9.78,11.31,37.91,11.31,9.78,87.39
136,35366,55,9.42,11.40,37.98,11.40,9.42,13.00
137,35446,55,10.31,11.17,37.82,11.17,10.31,30.21
138,35526,55,9.95,11.26,37.88,11.26,9.95,75.27
139,35606,55,9.24,11.44,38.01,11.44,9.24,1.56
140,35686,55,9.42,11.40,37.98,11.40,9.42,31.57
141,35766,55,10.66,11.08,37.76,11.08,10.66,63.73
142,35846,55,9.95,11.26,37.88,11.26,9.95,92.86
143,35926,55,9.24,11.44,38.01,11.44,9.24,19.06
144,36006,55,10.31,11.17,37.82,11.17,10.31,50.83
145,36086,55,9.60,11.35,37.95,11.35,9.60,81.23
146,36166,55,9.42,11.40,37.98,11.40,9.42,6.06
147,36246,55,9.95,11.26,37.88,11.26,9.95,37.83
148,36326,55,10.49,11.13,37.79,11.13,10.49,67.74
149,36406,55,9.95,11.26,37.88,11.26,9.95,98.44
150,36486,55,9.24,11.44,38.01,11.44,9.24,16.81
151,36566,55,10.13,11.22,37.85,11.22,10.13,36.66
152,36646,55,9.42,11.40,37.98,11.40,9.42,87.78
153,36726,55,9.60,11.35,37.95,11.35,9.60,12.51
154,36806,55,10.31,11.17,37.82,11.17,10.31,44.28
155,36886,55,10.49,11.13,37.79,11.13,10.49,76.25
156,36966,55,9.60,11.35,37.95,11.35,9.60,1.66
157,37046,55,9.24,11.44,38.01,11.44,9.24,31.77
158,37126,55,10.31,11.17,37.82,11.17,10.31,54.84
159,37206,55,9.42,11.40,37.98,11.40,9.42,93.55
160,37286,55,9.42,11.40,37.98,11.40,9.42,16.42
161,37366,55,10.66,11.08,37.76,11.08,10.66,50.54
162,37446,55,10.13,11.22,37.85,11.22,10.13,81.13
163,37526,55,9.06,11.48,38.04,11.48,9.06,7.72
164,37606,55,9.78,11.31,37.91,11.31,9.78,25.61
165,37686,55,10.13,11.22,37.85,11.22,10.13,67.94
166,37766,55,9.78,11.31,37.91,11.31,9.78,98.83
167,37846,55,9.78,11.31,37.91,11.31,9.78,25.42
168,37926,55,10.49,11.13,37.79,11.13,10.49,49.07
169,38006,55,9.60,11.35,37.95,11.35,9.60,88.07
170,38086,55,9.06,11.48,38.04,11.48,9.06,13.78
171,38166,55,10.13,11.22,37.85,11.22,10.13,44.77
172,38246,55,10.31,11.17,37.82,11.17,10.31,75.37
173,38326,55,9.78,11.31,37.91,11.31,9.78,2.15
174,38406,55,9.78,11.31,37.91,11.31,9.78,32.16
175,38486,55,10.49,11.13,37.79,11.13,10.49,58.46
176,38566,55,9.42,11.40,37.98,11.40,9.42,94.13
177,38646,55,9.42,11.40,37.98,11.40,9.42,15.35
178,38726,55,10.49,11.13,37.79,11.13,10.49,51.32
179,38806,55,10.13,11.22,37.85,11.22,10.13,80.06
180,38886,55,9.60,11.35,37.95,11.35,9.60,8.21
181,38966,55,9.95,11.26,37.88,11.26,9.95,29.23
182,39046,55,10.13,11.22,37.85,11.22,10.13,70.67
183,39126,55,9.42,11.40,37.98,11.40,9.42,98.44
184,39206,55,9.24,11.44,38.01,11.44,9.24,26.20
185,39286,55,10.66,11.08,37.76,11.08,10.66,52.10
186,39366,55,9.78,11.31,37.91,11.31,9.78,59.92
187,39446,55,9.24,11.44,38.01,11.44,9.24,10.26
188,39526,55,9.95,11.26,37.88,11.26,9.95,45.75
189,39606,55,9.95,11.26,37.88,11.26,9.95,72.34
190,39686,55,9.60,11.35,37.95,11.35,9.60,1.96
191,39766,55,10.31,11.17,37.82,11.17,10.31,31.57
192,39846,55,10.66,11.08,37.76,11.08,10.66,42.23
193,39926,55,10.13,11.22,37.85,11.22,10.13,94.43
194,40006,55,9.24,11.44,38.01,11.44,9.24,20.33
195,40086,55,10.13,11.22,37.85,11.22,10.13,51.52
196,40166,55,9.95,11.26,37.88,11.26,9.95,82.31
197,40246,55,9.42,11.40,37.98,11.40,9.42,7.43
198,40326,55,9.95,11.26,37.88,11.26,9.95,38.42
199,40406,55,10.66,11.08,37.76,11.08,10.66,69.89
200,40486,55,9.78,11.31,37.91,11.31,9.78,91.89
201,40566,55,8.89,11.53,38.07,11.53,8.89,26.30
202,40646,55,10.49,11.13,37.79,11.13,10.49,38.51
203,40726,55,9.78,11.31,37.91,11.31,9.78,82.40
204,40806,55,9.78,11.31,37.91,11.31,9.78,13.29
205,40886,55,10.49,11.13,37.79,11.13,10.49,45.36
206,40966,55,10.31,11.17,37.82,11.17,10.31,74.29
207,41046,55,9.42,11.40,37.98,11.40,9.42,3.52
208,41126,55,9.78,11.31,37.91,11.31,9.78,22.09
209,41206,55,10.66,11.08,37.76,11.08,10.66,40.86
210,41286,55,9.78,11.31,37.91,11.31,9.78,95.21
211,41366,55,9.06,11.48,38.04,11.48,9.06,20.82
212,41446,55,10.31,11.17,37.82,11.17,10.31,50.83
213,41526,55,9.78,11.31,37.91,11.31,9.78,82.80
214,41606,55,9.42,11.40,37.98,11.40,9.42,8.80
215,41686,55,9.78,11.31,37.91,11.31,9.78,39.39
216,41766,55,10.49,11.13,37.79,11.13,10.49,71.46
217,41846,55,9.95,11.26,37.88,11.26,9.95,0.88
218,41926,55,9.78,11.31,37.91,11.31,9.78,27.76
219,42006,55,10.31,11.17,37.82,11.17,10.31,48.68
220,42086,55,9.60,11.35,37.95,11.35,9.60,58.26
221,42166,55,9.42,11.40,37.98,11.40,9.42,10.85
222,42246,55,10.31,11.17,37.82,11.17,10.31,31.09
223,42326,55,10.31,11.17,37.82,11.17,10.31,70.38
224,42406,55,9.42,11.40,37.98,11.40,9.42,4.20
225,42486,55,9.60,11.35,37.95,11.35,9.60,33.24
226,42566,55,10.49,11.13,37.79,11.13,10.49,45.75
227,42646,55,9.60,11.35,37.95,11.35,9.60,96.48
228,42726,55,9.60,11.35,37.95,11.35,9.60,22.09
229,42806,55,10.66,11.08,37.76,11.08,10.66,34.90
230,42886,55,10.13,11.22,37.85,11.22,10.13,84.65
231,42966,55,9.78,11.31,37.91,11.31,9.78,10.36
232,43046,55,10.13,11.22,37.85,11.22,10.13,41.64
233,43126,55,10.13,11.22,37.85,11.22,10.13,73.41
234,43206,55,9.78,11.31,37.91,11.31,9.78,0.00
235,43286,55,9.78,11.31,37.91,11.31,9.78,20.23
236,43366,55,10.84,11.04,37.73,11.04,10.84,40.08
237,43446,55,9.78,11.31,37.91,11.31,9.78,91.69
238,43526,55,9.42,11.40,37.98,11.40,9.42,13.59
239,43606,55,10.31,11.17,37.82,11.17,10.31,48.58
240,43686,55,9.95,11.26,37.88,11.26,9.95,72.83
241,43766,55,9.78,11.31,37.91,11.31,9.78,6.65
242,43846,55,9.95,11.26,37.88,11.26,9.95,37.44
243,43926,55,10.84,11.04,37.73,11.04,10.84,67.74
244,44006,55,9.95,11.26,37.88,11.26,9.95,98.83
245,44086,55,9.60,11.35,37.95,11.35,9.60,17.20
246,44166,55,10.49,11.13,37.79,11.13,10.49,51.32
247,44246,55,9.78,11.31,37.91,11.31,9.78,55.03
248,44326,55,9.60,11.35,37.95,11.35,9.60,13.20
249,44406,55,10.66,11.08,37.76,11.08,10.66,44.28
250,44486,55,10.49,11.13,37.79,11.13,10.49,70.77
251,44566,55,9.78,11.31,37.91,11.31,9.78,3.13
252,44646,55,9.42,11.40,37.98,11.40,9.42,30.40
253,44726,55,10.49,11.13,37.79,11.13,10.49,62.37
254,44806,55,9.60,11.35,37.95,11.35,9.60,94.13
255,44886,55,9.60,11.35,37.95,11.35,9.60,19.84
256,44966,55,10.49,11.13,37.79,11.13,10.49,51.52
257,45046,55,10.13,11.22,37.85,11.22,10.13,82.60
258,45126,55,9.60,11.35,37.95,11.35,9.60,7.14
259,45206,55,9.95,11.26,37.88,11.26,9.95,38.81
260,45286,55,10.66,11.08,37.76,11.08,10.66,70.09
261,45366,55,9.60,11.35,37.95,11.35,9.60,59.14
262,45446,55,9.78,11.31,37.91,11.31,9.78,26.49
263,45526,55,11.02,11.00,37.70,11.00,11.02,48.48
264,45606,55,9.78,11.31,37.91,11.31,9.78,85.34
265,45686,55,9.06,11.48,38.04,11.48,9.06,14.96
266,45766,55,9.95,11.26,37.88,11.26,9.95,45.94
267,45846,55,9.95,11.26,37.88,11.26,9.95,78.01
268,45926,55,10.13,11.22,37.85,11.22,10.13,2.93
269,46006,55,9.78,11.31,37.91,11.31,9.78,33.14
270,46086,55,10.66,11.08,37.76,11.08,10.66,64.61
271,46166,55,9.60,11.35,37.95,11.35,9.60,94.92
272,46246,55,8.89,11.53,38.07,11.53,8.89,20.53
273,46326,55,10.31,11.17,37.82,11.17,10.31,51.52
274,46406,55,9.95,11.26,37.88,11.26,9.95,83.38
275,46486,55,9.78,11.31,37.91,11.31,9.78,9.29
276,46566,55,10.31,11.17,37.82,11.17,10.31,31.87
277,46646,55,10.49,11.13,37.79,11.13,10.49,71.75
278,46726,55,9.78,11.31,37.91,11.31,9.78,0.88
279,46806,55,9.42,11.40,37.98,11.40,9.42,25.32
280,46886,55,10.66,11.08,37.76,11.08,10.66,59.24
281,46966,55,9.95,11.26,37.88,11.26,9.95,89.83
282,47046,55,9.42,11.40,37.98,11.40,9.42,11.63
283,47126,55,10.13,11.22,37.85,11.22,10.13,33.82
284,47206,55,10.13,11.22,37.85,11.22,10.13,77.91
285,47286,55,9.42,11.40,37.98,11.40,9.42,4.40
286,47366,55,9.95,11.26,37.88,11.26,9.95,34.70
287,47446,55,10.66,11.08,37.76,11.08,10.66,44.57
288,47526,55,10.13,11.22,37.85,11.22,10.13,93.65
289,47606,55,9.78,11.31,37.91,11.31,9.78,16.72
290,47686,55,10.49,11.13,37.79,11.13,10.49,47.02
291,47766,55,9.78,11.31,37.91,11.31,9.78,85.92
292,47846,55,9.42,11.40,37.98,11.40,9.42,11.63
293,47926,55,10.13,11.22,37.85,11.22,10.13,28.54
294,48006,55,10.84,11.04,37.73,11.04,10.84,67.25
295,48086,55,9.78,11.31,37.91,11.31,9.78,0.20
296,48166,55,9.78,11.31,37.91,11.31,9.78,30.40
297,48246,55,10.49,11.13,37.79,11.13,10.49,62.37
298,48326,55,9.42,11.40,37.98,11.40,9.42,93.16
299,48406,55,9.60,11.35,37.95,11.35,9.60,19.06
300,48486,55,10.66,11.08,37.76,11.08,10.66,50.73
301,48566,55,10.31,11.17,37.82,11.17,10.31,79.67
302,48646,55,10.13,11.22,37.85,11.22,10.13,8.21
303,48726,55,10.31,11.17,37.82,11.17,10.31,26.78
304,48806,55,10.66,11.08,37.76,11.08,10.66,69.60
305,48886,55,9.78,11.31,37.91,11.31,9.78,0.00
306,48966,55,9.42,11.40,37.98,11.40,9.42,27.27
307,49046,55,10.84,11.04,37.73,11.04,10.84,58.85
308,49126,55,9.95,11.26,37.88,11.26,9.95,83.68
309,49206,55,9.60,11.35,37.95,11.35,9.60,15.05
310,49286,55,10.31,11.17,37.82,11.17,10.31,40.76
311,49366,55,9.95,11.26,37.88,11.26,9.95,77.91
312,49446,55,9.60,11.35,37.95,11.35,9.60,5.28
313,49526,55,9.95,11.26,37.88,11.26,9.95,24.14
314,49606,55,10.84,11.04,37.73,11.04,10.84,66.28
315,49686,55,10.31,11.17,37.82,11.17,10.31,97.46
316,49766,55,9.78,11.31,37.91,11.31,9.78,17.60
317,49846,55,10.49,11.13,37.79,11.13,10.49,55.52
318,49926,55,9.95,11.26,37.88,11.26,9.95,84.46
319,50006,55,9.24,11.44,38.01,11.44,9.24,10.17
320,50086,55,10.13,11.22,37.85,11.22,10.13,43.50
321,50166,55,10.49,11.13,37.79,11.13,10.49,74.88
322,50246,55,9.95,11.26,37.88,11.26,9.95,2.44
323,50326,55,9.78,11.31,37.91,11.31,9.78,30.99
324,50406,55,10.66,11.08,37.76,11.08,10.66,56.99
325,50486,55,9.78,11.31,37.91,11.31,9.78,93.06
326,50566,55,9.42,11.40,37.98,11.40,9.42,19.45
327,50646,55,10.49,11.13,37.79,11.13,10.49,51.03
328,50726,55,10.49,11.13,37.79,11.13,10.49,54.94
329,50806,55,9.78,11.31,37.91,11.31,9.78,7.62
330,50886,55,10.31,11.17,37.82,11.17,10.31,38.51
331,50966,55,10.49,11.13,37.79,11.13,10.49,70.38
332,51046,55,9.60,11.35,37.95,11.35,9.60,2.05
333,51126,55,9.42,11.40,37.98,11.40,9.42,26.78
