No,Millis,Set Point,Proccess Variable,Manipulated Variable,Masukan Motor (%),Masukan Kompensator (%),Tachometer (%),Potensiometer (%)
65,155803,55,55.63,51.92,66.34,51.92,55.63,52.10
66,155883,55,54.21,52.98,67.09,52.98,54.21,30.89
67,155963,55,54.56,52.80,66.96,52.80,54.56,10.75
68,156043,55,55.63,52.10,66.47,52.10,55.63,54.25
69,156123,55,54.92,52.63,66.84,52.63,54.92,33.92
70,156203,55,54.74,52.71,66.89,52.71,54.74,12.90
71,156283,55,55.10,52.48,66.73,52.48,55.10,57.48
72,156363,55,54.92,52.65,66.86,52.65,54.92,36.75
73,156443,55,55.45,52.17,66.52,52.17,55.45,16.52
74,156523,55,54.92,52.53,66.77,52.53,54.92,59.73
75,156603,55,54.56,52.81,66.97,52.81,54.56,38.71
76,156683,55,55.10,52.47,66.73,52.47,55.10,19.26
77,156763,55,55.81,51.86,66.30,51.86,55.81,61.78
78,156843,55,54.56,52.73,66.91,52.73,54.56,41.84
79,156923,55,54.56,52.73,66.91,52.73,54.56,16.13
80,157003,55,55.81,51.80,66.26,51.80,55.81,65.20
81,157083,55,54.92,52.43,66.70,52.43,54.92,44.57
82,157163,55,54.56,52.65,66.85,52.65,54.56,19.94
83,157243,55,54.92,52.48,66.73,52.48,54.92,84.36
84,157323,55,55.10,52.41,66.69,52.41,55.10,49.85
85,157403,55,55.10,52.40,66.68,52.40,55.10,26.88
86,157483,55,55.10,52.35,66.64,52.35,55.10,71.46
87,157563,55,54.92,52.46,66.73,52.46,54.92,63.25
88,157643,55,54.92,52.47,66.73,52.47,54.92,29.52
89,157723,55,55.45,52.02,66.41,52.02,55.45,98.73
90,157803,55,54.56,52.71,66.90,52.71,54.56,52.10
91,157883,55,54.74,52.61,66.83,52.61,54.74,32.65
92,157963,55,55.81,51.78,66.25,51.78,55.81,5.38
93,158043,55,55.27,52.06,66.44,52.06,55.27,66.37
94,158123,55,54.39,52.65,66.86,52.65,54.39,37.05
95,158203,55,55.27,51.98,66.39,51.98,55.27,14.76
96,158283,55,55.27,52.00,66.40,52.00,55.27,75.46
97,158363,55,55.10,52.03,66.42,52.03,55.10,41.35
98,158443,55,54.21,52.77,66.94,52.77,54.21,16.62
99,158523,55,55.10,52.19,66.53,52.19,55.10,60.12
100,158603,55,55.10,52.30,66.61,52.30,55.10,39.78
101,158683,55,55.27,52.08,66.46,52.08,55.27,11.93
102,158763,55,54.74,52.47,66.73,52.47,54.74,61.78
103,158843,55,54.74,52.51,66.75,52.51,54.74,42.33
104,158923,55,55.27,52.14,66.50,52.14,55.27,16.72
105,159003,55,55.45,51.93,66.35,51.93,55.45,65.59
106,159083,55,54.39,52.73,66.91,52.73,54.39,44.57
107,159163,55,54.74,52.52,66.76,52.52,54.74,24.14
108,159243,55,55.45,52.05,66.44,52.05,55.45,67.94
109,159323,55,55.10,52.28,66.60,52.28,55.10,47.41
110,159403,55,54.39,52.83,66.98,52.83,54.39,26.20
111,159483,55,55.10,52.35,66.65,52.35,55.10,71.07
112,159563,55,55.45,52.10,66.47,52.10,55.45,49.76
113,159643,55,54.92,52.43,66.70,52.43,54.92,29.03
114,159723,55,54.92,52.38,66.66,52.38,54.92,98.44
115,159803,55,54.74,52.58,66.81,52.58,54.74,65.88
116,159883,55,55.10,52.35,66.65,52.35,55.10,31.96
117,159963,55,55.10,52.36,66.66,52.36,55.10,10.95
118,160043,55,54.74,52.64,66.85,52.64,54.74,53.76
119,160123,55,55.10,52.38,66.67,52.38,55.10,35.09
120,160203,55,55.63,51.90,66.33,51.90,55.63,14.86
121,160283,55,55.10,52.18,66.52,52.18,55.10,57.28
122,160363,55,54.03,53.02,67.11,53.02,54.03,36.85
123,160443,55,55.10,52.33,66.63,52.33,55.10,16.32
124,160523,55,55.63,51.98,66.38,51.98,55.63,59.82
125,160603,55,54.92,52.41,66.69,52.41,54.92,45.36
126,160683,55,54.74,52.49,66.75,52.49,54.74,18.96
127,160763,55,55.27,52.10,66.47,52.10,55.27,63.44
128,160843,55,54.56,52.71,66.90,52.71,54.56,50.05
129,160923,55,55.10,52.31,66.62,52.31,55.10,21.21
130,161003,55,54.74,52.69,66.88,52.69,54.74,64.91
131,161083,55,54.92,52.59,66.81,52.59,54.92,44.09
132,161163,55,55.10,52.50,66.75,52.50,55.10,23.07
133,161243,55,55.27,52.32,66.62,52.32,55.27,79.77
134,161323,55,54.74,52.70,66.89,52.70,54.74,46.14
135,161403,55,54.39,53.07,67.15,53.07,54.39,25.22
136,161483,55,55.63,52.16,66.51,52.16,55.63,93.35
137,161563,55,55.45,52.23,66.56,52.23,55.45,48.39
138,161643,55,54.56,52.80,66.96,52.80,54.56,25.90
139,161723,55,54.56,52.86,67.00,52.86,54.56,96.97
140,161803,55,55.27,52.42,66.69,52.42,55.27,50.44
141,161883,55,55.45,52.24,66.57,52.24,55.45,30.21
142,161963,55,54.92,52.54,66.78,52.54,54.92,72.53
143,162043,55,54.92,52.49,66.74,52.49,54.92,52.88
144,162123,55,54.74,52.69,66.89,52.69,54.74,32.65
145,162203,55,55.63,51.97,66.38,51.97,55.63,12.12
146,162283,55,55.10,52.30,66.61,52.30,55.10,55.13
147,162363,55,54.03,53.15,67.20,53.15,54.03,34.31
148,162443,55,55.10,52.46,66.72,52.46,55.10,4.01
149,162523,55,55.63,52.11,66.47,52.11,55.63,57.28
150,162603,55,54.92,52.54,66.78,52.54,54.92,36.75
151,162683,55,54.92,52.46,66.72,52.46,54.92,8.02
152,162763,55,54.74,52.66,66.86,52.66,54.74,63.64
153,162843,55,55.27,52.27,66.59,52.27,55.27,45.06
154,162923,55,55.27,52.22,66.56,52.22,55.27,12.90
155,163003,55,54.74,52.58,66.81,52.58,54.74,61.78
156,163083,55,54.56,52.78,66.95,52.78,54.56,43.01
157,163163,55,55.10,52.48,66.73,52.48,55.10,20.23
158,163243,55,55.63,52.03,66.42,52.03,55.63,64.71
159,163323,55,54.21,53.12,67.18,53.12,54.21,43.89
160,163403,55,54.74,52.78,66.94,52.78,54.74,23.75
161,163483,55,55.99,51.85,66.29,51.85,55.99,91.10
162,163563,55,55.27,52.23,66.56,52.23,55.27,46.73
163,163643,55,54.56,52.63,66.84,52.63,54.56,25.32
164,163723,55,54.56,52.72,66.90,52.72,54.56,92.86
165,163803,55,55.27,52.28,66.60,52.28,55.27,48.97
166,163883,55,55.27,52.27,66.59,52.27,55.27,26.59
167,163963,55,54.74,52.62,66.84,52.62,54.74,95.01
168,164043,55,54.39,52.99,67.09,52.99,54.39,50.83
169,164123,55,55.27,52.41,66.69,52.41,55.27,30.79
170,164203,55,55.45,52.27,66.59,52.27,55.45,11.53
171,164283,55,55.10,52.40,66.68,52.40,55.10,53.86
172,164363,55,54.39,52.95,67.06,52.95,54.39,33.72
173,164443,55,55.63,51.98,66.39,51.98,55.63,3.52
174,164523,55,55.45,52.05,66.43,52.05,55.45,71.85
175,164603,55,54.56,52.61,66.83,52.61,54.56,35.97
176,164683,55,54.56,52.67,66.87,52.67,54.56,15.05
177,164763,55,55.63,51.91,66.33,51.91,55.63,57.97
178,164843,55,54.74,52.60,66.82,52.60,54.74,37.83
179,164923,55,55.27,52.08,66.46,52.08,55.27,8.80
180,165003,55,54.74,52.53,66.77,52.53,54.74,59.92
181,165083,55,54.56,52.73,66.91,52.73,54.56,45.85
182,165163,55,55.27,52.26,66.58,52.26,55.27,14.47
183,165243,55,55.45,52.08,66.46,52.08,55.45,63.83
184,165323,55,54.74,52.55,66.78,52.55,54.74,49.46
185,165403,55,54.56,52.72,66.90,52.72,54.56,16.23
186,165483,55,55.63,51.92,66.34,51.92,55.63,65.20
187,165563,55,54.74,52.61,66.83,52.61,54.74,44.77
188,165643,55,54.56,52.75,66.92,52.75,54.56,19.55
189,165723,55,54.74,52.77,66.94,52.77,54.74,68.52
190,165803,55,55.27,52.44,66.71,52.44,55.27,46.92
191,165883,55,55.63,52.07,66.45,52.07,55.63,26.39
192,165963,55,54.39,52.97,67.08,52.97,54.39,91.89
193,166043,55,54.92,52.56,66.79,52.56,54.92,50.05
194,166123,55,55.10,52.53,66.77,52.53,55.10,28.93
195,166203,55,55.81,51.86,66.30,51.86,55.81,78.10
196,166283,55,54.56,52.73,66.91,52.73,54.56,51.71
197,166363,55,54.21,53.06,67.14,53.06,54.21,32.16
198,166443,55,55.81,51.91,66.34,51.91,55.81,3.03
199,166523,55,55.10,52.45,66.71,52.45,55.10,66.67
200,166603,55,54.21,53.10,67.17,53.10,54.21,36.46
201,166683,55,55.27,52.35,66.64,52.35,55.27,6.65
202,166763,55,55.63,52.07,66.45,52.07,55.63,56.70
203,166843,55,54.92,52.48,66.73,52.48,54.92,40.47
204,166923,55,54.74,52.56,66.79,52.56,54.74,15.64
205,167003,55,54.92,52.49,66.74,52.49,54.92,58.94
206,167083,55,54.74,52.73,66.91,52.73,54.74,38.71
207,167163,55,55.45,52.17,66.52,52.17,55.45,15.64
208,167243,55,54.92,52.56,66.79,52.56,54.92,80.16
209,167323,55,54.56,52.83,66.98,52.83,54.56,41.06
210,167403,55,55.27,52.33,66.63,52.33,55.27,16.72
211,167483,55,55.45,52.16,66.51,52.16,55.45,64.32
212,167563,55,54.92,52.45,66.72,52.45,54.92,51.91
213,167643,55,54.39,52.89,67.03,52.89,54.39,22.78
214,167723,55,55.27,52.29,66.60,52.29,55.27,65.88
215,167803,55,55.27,52.31,66.61,52.31,55.27,46.63
216,167883,55,54.39,52.99,67.09,52.99,54.39,25.12
217,167963,55,55.10,52.48,66.74,52.48,55.10,87.19
218,168043,55,55.45,52.23,66.56,52.23,55.45,58.06
219,168123,55,55.10,52.40,66.68,52.40,55.10,26.30
220,168203,55,55.10,52.29,66.60,52.29,55.10,97.36
221,168283,55,54.56,52.73,66.91,52.73,54.56,51.71
222,168363,55,54.74,52.69,66.88,52.69,54.74,29.81
223,168443,55,55.63,52.03,66.42,52.03,55.63,10.85
224,168523,55,55.27,52.20,66.54,52.20,55.27,53.08
225,168603,55,54.21,52.99,67.09,52.99,54.21,34.31
226,168683,55,55.63,51.88,66.32,51.88,55.63,12.12
227,168763,55,55.45,51.98,66.39,51.98,55.45,55.43
228,168843,55,54.39,52.71,66.90,52.71,54.39,35.19
229,168923,55,54.92,52.34,66.64,52.34,54.92,4.99
230,169003,55,55.45,51.98,66.38,51.98,55.45,56.99
231,169083,55,54.92,52.34,66.64,52.34,54.92,41.74
232,169163,55,55.10,52.12,66.48,52.12,55.10,10.56
233,169243,55,54.39,52.76,66.93,52.76,54.39,59.43
234,169323,55,54.92,52.45,66.72,52.45,54.92,45.06
235,169403,55,55.63,51.93,66.35,51.93,55.63,12.02
236,169483,55,55.10,52.23,66.56,52.23,55.10,62.85
237,169563,55,54.21,52.91,67.04,52.91,54.21,41.45
238,169643,55,55.10,52.33,66.63,52.33,55.10,14.96
239,169723,55,55.45,52.11,66.48,52.11,55.45,65.30
240,169803,55,55.10,52.27,66.59,52.27,55.10,49.56
241,169883,55,54.39,52.82,66.97,52.82,54.39,20.53
242,169963,55,54.92,52.51,66.76,52.51,54.92,90.91
243,170043,55,55.81,51.82,66.28,51.82,55.81,50.15
244,170123,55,54.92,52.40,66.68,52.40,54.92,26.20
245,170203,55,54.74,52.45,66.71,52.45,54.74,69.79
246,170283,55,54.92,52.38,66.67,52.38,54.92,49.07
247,170363,55,54.92,52.45,66.72,52.45,54.92,27.86
248,170443,55,55.45,52.00,66.40,52.00,55.45,98.73
249,170523,55,54.74,52.52,66.77,52.52,54.74,51.52
250,170603,55,54.39,52.86,67.00,52.86,54.39,30.79
251,170683,55,55.45,52.12,66.48,52.12,55.45,0.00
252,170763,55,55.27,52.24,66.57,52.24,55.27,59.14
253,170843,55,54.56,52.73,66.91,52.73,54.56,33.33
254,170923,55,54.92,52.50,66.75,52.50,54.92,12.81
255,171003,55,55.81,51.78,66.24,51.78,55.81,56.79
256,171083,55,54.74,52.51,66.76,52.51,54.74,40.47
257,171163,55,54.74,52.46,66.72,52.46,54.74,7.04
258,171243,55,55.27,52.09,66.47,52.09,55.27,59.14
259,171323,55,54.74,52.54,66.78,52.54,54.74,38.81
260,171403,55,55.45,51.92,66.35,51.92,55.45,18.48
261,171483,55,54.56,52.64,66.85,52.64,54.56,61.09
262,171563,55,54.56,52.71,66.89,52.71,54.56,40.86
263,171643,55,55.45,52.10,66.47,52.10,55.45,15.35
264,171723,55,55.27,52.20,66.54,52.20,55.27,71.75
265,171803,55,54.39,52.85,66.99,52.85,54.39,52.79
266,171883,55,54.92,52.51,66.76,52.51,54.92,23.26
267,171963,55,55.63,51.98,66.39,51.98,55.63,89.83
268,172043,55,55.27,52.12,66.49,52.12,55.27,46.73
269,172123,55,54.56,52.58,66.81,52.58,54.56,24.44
270,172203,55,55.10,52.18,66.53,52.18,55.10,93.74
271,172283,55,55.27,52.06,66.44,52.06,55.27,49.07
272,172363,55,55.10,52.12,66.48,52.12,55.10,28.64
273,172443,55,54.56,52.54,66.77,52.54,54.56,89.64
274,172523,55,54.92,52.33,66.63,52.33,54.92,51.42
275,172603,55,55.10,52.27,66.59,52.27,55.10,30.60
276,172683,55,55.27,52.09,66.46,52.09,55.27,11.24
277,172763,55,54.74,52.48,66.73,52.48,54.74,52.88
278,172843,55,54.92,52.35,66.64,52.35,54.92,34.80
279,172923,55,55.45,51.93,66.35,51.93,55.45,12.61
280,173003,55,55.27,51.96,66.37,51.96,55.27,56.21
281,173083,55,54.21,52.78,66.94,52.78,54.21,36.56
282,173163,55,54.74,52.49,66.74,52.49,54.74,15.64
283,173243,55,55.63,51.89,66.33,51.89,55.63,76.64
284,173323,55,55.10,52.23,66.56,52.23,55.10,38.61
285,173403,55,54.56,52.58,66.81,52.58,54.56,11.24
286,173483,55,54.92,52.37,66.66,52.37,54.92,67.55
287,173563,55,55.45,51.98,66.39,51.98,55.45,41.06
288,173643,55,54.92,52.35,66.64,52.35,54.92,16.23
289,173723,55,54.92,52.29,66.60,52.29,54.92,82.01
290,173803,55,54.74,52.50,66.75,52.50,54.74,47.80
291,173883,55,55.27,52.10,66.47,52.10,55.27,21.11
292,173963,55,55.63,51.73,66.21,51.73,55.63,66.18
293,174043,55,54.74,52.30,66.61,52.30,54.74,45.75
294,174123,55,54.21,52.77,66.94,52.77,54.21,24.54
295,174203,55,55.63,51.75,66.23,51.75,55.63,88.17
296,174283,55,55.27,52.02,66.41,52.02,55.27,48.39
297,174363,55,54.56,52.48,66.73,52.48,54.56,27.57
298,174443,55,54.74,52.41,66.68,52.41,54.74,95.01
299,174523,55,55.27,52.07,66.45,52.07,55.27,50.44
300,174603,55,54.92,52.36,66.65,52.36,54.92,30.11
301,174683,55,55.10,52.17,66.52,52.17,55.10,77.42
302,174763,55,54.56,52.65,66.85,52.65,54.56,61.88
303,174843,55,55.10,52.28,66.60,52.28,55.10,34.80
304,174923,55,55.27,52.16,66.51,52.16,55.27,12.61
