No,Millis,Set Point,Proccess Variable,Manipulated Variable,Masukan Motor (%),Masukan Kompensator (%),Tachometer (%),Potensiometer (%)
90,326366,55,54.56,52.33,66.63,52.33,54.56,28.05
91,326606,55,55.10,52.08,66.45,52.08,55.10,32.36
92,326846,55,54.92,52.22,66.56,52.22,54.92,35.78
93,327086,55,55.27,51.79,66.25,51.79,55.27,39.39
94,327326,55,54.92,51.98,66.38,51.98,54.92,51.91
95,327566,55,55.63,51.00,65.70,51.00,55.63,47.12
96,327806,55,54.56,51.82,66.27,51.82,54.56,48.88
97,328046,55,54.56,52.38,66.66,52.38,54.56,51.52
98,328286,55,55.81,51.04,65.73,51.04,55.81,55.43
99,328526,55,54.56,51.91,66.33,51.91,54.56,72.92
100,328766,55,55.63,50.83,65.58,50.83,55.63,79.77
101,329006,55,54.03,52.47,66.73,52.47,54.03,62.27
102,329246,55,54.92,52.35,66.65,52.35,54.92,66.96
103,329486,55,55.27,51.92,66.34,51.92,55.27,70.28
104,329726,55,55.27,51.57,66.10,51.57,55.27,74.19
105,329966,55,55.10,51.49,66.04,51.49,55.10,12.81
106,330206,55,54.56,52.18,66.52,52.18,54.56,5.18
107,330446,55,54.92,52.19,66.53,52.19,54.92,19.35
108,330686,55,54.74,52.57,66.80,52.57,54.74,17.40
109,330926,55,55.27,52.08,66.46,52.08,55.27,27.86
110,331166,55,55.27,51.73,66.21,51.73,55.27,31.87
111,331406,55,55.27,51.38,65.97,51.38,55.27,34.90
112,331646,55,54.74,51.85,66.29,51.85,54.74,39.78
113,331886,55,54.92,51.91,66.34,51.91,54.92,40.08
114,332126,55,55.10,51.74,66.22,51.74,55.10,43.30
115,332366,55,55.10,51.62,66.13,51.62,55.10,48.29
116,332606,55,55.27,51.22,65.86,51.22,55.27,49.07
117,332846,55,54.56,51.96,66.37,51.96,54.56,55.72
118,333086,55,54.92,51.97,66.38,51.97,54.92,54.15
119,333326,55,55.27,51.53,66.07,51.53,55.27,57.28
120,333566,55,54.92,51.73,66.21,51.73,54.92,60.41
121,333806,55,55.45,51.02,65.71,51.02,55.45,84.26
122,334046,55,54.03,52.61,66.83,52.61,54.03,87.49
123,334286,55,55.45,51.68,66.17,51.68,55.45,88.56
124,334526,55,54.56,52.46,66.72,52.46,54.56,98.14
125,334766,55,55.81,51.12,65.78,51.12,55.81,5.08
126,335006,55,54.56,51.99,66.39,51.99,54.56,13.00
127,335246,55,55.10,51.73,66.21,51.73,55.10,8.21
128,335486,55,54.39,52.69,66.88,52.69,54.39,13.49
129,335726,55,55.81,51.30,65.91,51.30,55.81,23.56
130,335966,55,54.39,52.44,66.71,52.44,54.39,24.24
131,336206,55,55.99,50.79,65.55,50.79,55.99,30.21
132,336446,55,53.67,53.06,67.14,53.06,53.67,31.48
133,336686,55,55.99,51.22,65.86,51.22,55.99,41.25
134,336926,55,54.03,52.95,67.06,52.95,54.03,45.85
135,337166,55,55.81,51.47,66.03,51.47,55.81,43.01
136,337406,55,54.92,51.80,66.26,51.80,54.92,46.43
137,337646,55,55.63,50.82,65.57,50.82,55.63,63.73
138,337886,55,54.03,52.46,66.72,52.46,54.03,63.44
139,338126,55,55.81,50.98,65.69,50.98,55.81,55.72
140,338366,55,54.39,52.12,66.48,52.12,54.39,67.64
141,338606,55,55.99,50.46,65.32,50.46,55.99,59.73
142,338846,55,53.85,52.46,66.72,52.46,53.85,62.66
143,339086,55,55.45,51.49,66.04,51.49,55.45,66.37
144,339326,55,54.56,52.27,66.59,52.27,54.56,94.33
145,339566,55,55.81,50.92,65.65,50.92,55.81,72.04
146,339806,55,54.39,52.06,66.44,52.06,54.39,10.56
147,340046,55,55.27,51.49,66.04,51.49,55.27,4.79
148,340286,55,54.39,52.50,66.75,52.50,54.39,16.62
149,340526,55,55.10,52.20,66.54,52.20,55.10,20.33
150,340766,55,55.27,51.80,66.26,51.80,55.27,21.51
151,341006,55,55.10,51.72,66.21,51.72,55.10,26.20
152,341246,55,54.92,51.87,66.31,51.87,54.92,30.89
153,341486,55,54.74,52.25,66.57,52.25,54.74,34.12
154,341726,55,55.10,52.04,66.42,52.04,55.10,37.93
155,341966,55,55.10,51.91,66.34,51.91,55.10,41.94
156,342206,55,55.10,51.79,66.25,51.79,55.10,45.65
157,342446,55,55.81,50.58,65.41,50.58,55.81,57.09
158,342686,55,53.85,52.53,66.77,52.53,53.85,50.05
159,342926,55,55.45,51.56,66.09,51.56,55.45,67.74
160,343166,55,54.92,51.80,66.26,51.80,54.92,56.01
161,343406,55,55.99,50.27,65.19,50.27,55.99,72.14
162,343646,55,53.50,52.81,66.97,52.81,53.50,68.43
163,343886,55,55.99,50.93,65.65,50.93,55.99,65.00
164,344126,55,54.21,52.39,66.67,52.39,54.21,91.10
165,344366,55,55.27,51.77,66.24,51.77,55.27,71.55
166,344606,55,55.10,51.69,66.19,51.69,55.10,12.81
167,344846,55,55.63,50.76,65.53,50.76,55.63,15.93
168,345086,55,54.03,52.39,66.68,52.39,54.03,17.89
169,345326,55,55.63,51.19,65.83,51.19,55.63,22.19
170,345566,55,54.21,52.56,66.79,52.56,54.21,21.99
171,345806,55,55.27,51.94,66.36,51.94,55.27,30.89
172,346046,55,54.74,52.40,66.68,52.40,54.74,34.51
173,346286,55,55.27,51.92,66.34,51.92,55.27,39.39
174,346526,55,54.92,52.11,66.48,52.11,54.92,44.28
175,346766,55,55.81,50.86,65.60,50.86,55.81,49.17
176,347006,55,54.74,51.46,66.02,51.46,54.74,51.42
177,347246,55,55.63,50.43,65.30,50.43,55.63,54.45
178,347486,55,54.03,52.07,66.45,52.07,54.03,55.72
179,347726,55,55.63,50.87,65.61,50.87,55.63,61.58
180,347966,55,54.21,52.23,66.56,52.23,54.21,63.54
181,348206,55,55.81,50.80,65.56,50.80,55.81,68.04
182,348446,55,54.74,51.40,65.98,51.40,54.74,70.58
183,348686,55,55.10,51.19,65.83,51.19,55.10,72.83
184,348926,55,54.21,52.42,66.70,52.42,54.21,12.41
185,349166,55,55.45,51.53,66.07,51.53,55.45,17.20
186,349406,55,54.39,52.59,66.81,52.59,54.39,20.23
187,349646,55,55.63,51.47,66.03,51.47,55.63,21.90
188,349886,55,55.10,51.48,66.04,51.48,55.10,27.86
189,350126,55,55.45,50.82,65.57,50.82,55.45,31.57
190,350366,55,53.85,52.68,66.88,52.68,53.85,35.87
191,350606,55,55.27,51.97,66.38,51.97,55.27,38.61
192,350846,55,54.92,52.17,66.52,52.17,54.92,50.34
193,351086,55,55.45,51.46,66.02,51.46,55.45,55.82
194,351326,55,55.10,51.42,66.00,51.42,55.10,55.13
195,351566,55,55.27,51.03,65.72,51.03,55.27,52.10
196,351806,55,54.39,52.04,66.42,52.04,54.39,53.47
197,352046,55,55.10,51.73,66.21,51.73,55.10,58.55
198,352286,55,54.56,52.43,66.70,52.43,54.56,61.58
199,352526,55,55.99,50.81,65.57,50.81,55.99,65.10
200,352766,55,54.39,52.00,66.40,52.00,54.39,67.55
201,353006,55,55.45,51.15,65.81,51.15,55.45,71.16
202,353246,55,54.03,52.75,66.92,52.75,54.03,98.14
203,353486,55,55.81,51.27,65.89,51.27,55.81,13.88
204,353726,55,54.21,52.68,66.88,52.68,54.21,10.17
205,353966,55,55.63,51.52,66.07,51.52,55.63,17.69
206,354206,55,54.74,52.08,66.45,52.08,54.74,24.24
207,354446,55,55.81,50.78,65.55,50.78,55.81,29.62
208,354686,55,54.03,52.46,66.72,52.46,54.03,33.04
209,354926,55,55.99,50.72,65.50,50.72,55.99,36.85
210,355166,55,53.67,52.99,67.09,52.99,53.67,39.20
211,355406,55,55.81,51.42,66.00,51.42,55.81,43.21
212,355646,55,54.92,51.75,66.22,51.75,54.92,47.31
213,355886,55,55.45,51.04,65.73,51.04,55.45,49.36
214,356126,55,54.92,51.27,65.89,51.27,54.92,68.23
215,356366,55,54.74,51.65,66.15,51.65,54.74,56.01
216,356606,55,54.74,51.98,66.39,51.98,54.74,59.04
217,356846,55,55.10,51.77,66.24,51.77,55.10,64.52
218,357086,55,55.10,51.65,66.15,51.65,55.10,91.50
219,357326,55,55.27,51.25,65.88,51.25,55.27,71.65
220,357566,55,54.92,51.44,66.01,51.44,54.92,8.50
221,357806,55,55.10,51.28,65.89,51.28,55.10,11.05
222,358046,55,54.21,52.51,66.76,52.51,54.21,16.32
223,358286,55,55.63,51.35,65.95,51.35,55.63,20.72
224,358526,55,54.56,52.17,66.52,52.17,54.56,24.54
225,358766,55,55.45,51.38,65.96,51.38,55.45,28.15
226,359006,55,54.74,51.88,66.32,51.88,54.74,31.67
227,359246,55,55.81,50.59,65.41,50.59,55.81,35.87
228,359486,55,54.21,52.00,66.40,52.00,54.21,37.93
229,359726,55,54.92,51.92,66.35,51.92,54.92,50.44
230,359966,55,55.10,51.76,66.23,51.76,55.10,46.82
231,360206,55,54.92,51.90,66.33,51.90,54.92,50.34
232,360446,55,55.45,51.19,65.84,51.19,55.45,55.82
233,360686,55,55.10,51.16,65.81,51.16,55.10,74.88
234,360926,55,54.92,51.31,65.92,51.31,54.92,73.90
235,361166,55,55.10,51.14,65.80,51.14,55.10,77.03
236,361406,55,54.39,52.10,66.47,52.10,54.39,66.28
237,361646,55,55.45,51.26,65.88,51.26,55.45,71.55
238,361886,55,54.92,51.50,66.05,51.50,54.92,12.32
239,362126,55,55.45,50.79,65.55,50.79,55.45,4.99
240,362366,55,54.03,52.38,66.67,52.38,54.03,15.35
241,362606,55,55.27,51.72,66.20,51.72,55.27,12.81
242,362846,55,54.74,52.18,66.53,52.18,54.74,23.07
243,363086,55,55.10,51.97,66.38,51.97,55.10,26.78
244,363326,55,55.27,51.58,66.10,51.58,55.27,31.57
245,363566,55,55.27,51.23,65.86,51.23,55.27,37.05
246,363806,55,54.92,51.42,65.99,51.42,54.92,39.98
247,364046,55,55.10,51.25,65.88,51.25,55.10,41.06
248,364286,55,54.21,52.49,66.74,52.49,54.21,44.28
249,364526,55,55.45,51.60,66.12,51.60,55.45,48.68
250,364766,55,55.27,51.29,65.90,51.29,55.27,51.71
251,365006,55,54.92,51.49,66.04,51.49,54.92,55.03
252,365246,55,55.27,51.05,65.73,51.05,55.27,58.55
253,365486,55,54.74,51.51,66.06,51.51,54.74,60.12
254,365726,55,54.74,51.84,66.29,51.84,54.74,64.32
255,365966,55,55.27,51.36,65.95,51.36,55.27,87.98
256,366206,55,55.10,51.28,65.90,51.28,55.10,99.02
257,366446,55,55.27,50.88,65.62,50.88,55.27,11.93
258,366686,55,54.74,51.35,65.94,51.35,54.74,4.50
259,366926,55,54.56,51.95,66.37,51.95,54.56,9.87
260,367166,55,54.74,52.24,66.57,52.24,54.74,15.93
261,367406,55,54.92,52.30,66.61,52.30,54.92,25.90
262,367646,55,55.27,51.86,66.30,51.86,55.27,31.28
263,367886,55,54.92,52.05,66.43,52.05,54.92,35.19
264,368126,55,55.10,51.88,66.32,51.88,55.10,44.67
265,368366,55,55.27,51.49,66.04,51.49,55.27,44.28
266,368606,55,55.45,50.87,65.61,50.87,55.45,47.21
267,368846,55,54.74,51.38,65.96,51.38,54.74,49.27
268,369086,55,54.92,51.43,66.00,51.43,54.92,51.91
269,369326,55,54.56,52.08,66.46,52.08,54.56,55.23
270,369566,55,55.27,51.55,66.09,51.55,55.27,70.97
271,369806,55,54.92,51.75,66.22,51.75,54.92,78.69
272,370046,55,55.27,51.31,65.91,51.31,55.27,91.59
273,370286,55,55.10,51.23,65.86,51.23,55.10,94.92
274,370526,55,54.92,51.38,65.96,51.38,54.92,0.88
275,370766,55,55.10,51.21,65.85,51.21,55.10,15.05
276,371006,55,54.21,52.44,66.71,52.44,54.21,10.95
277,371246,55,55.27,51.83,66.28,51.83,55.27,22.48
278,371486,55,54.92,52.02,66.41,52.02,54.92,26.88
279,371726,55,55.27,51.58,66.11,51.58,55.27,32.55
280,371966,55,55.27,51.23,65.86,51.23,55.27,35.68
281,372206,55,54.92,51.42,66.00,51.42,54.92,38.91
282,372446,55,55.45,50.71,65.50,50.71,55.45,47.80
283,372686,55,54.03,52.31,66.61,52.31,54.03,45.06
284,372926,55,55.45,51.37,65.96,51.37,55.45,49.56
285,373166,55,54.56,52.15,66.51,52.15,54.56,67.84
286,373406,55,55.45,51.35,65.95,51.35,55.45,57.09
287,373646,55,54.74,51.86,66.30,51.86,54.74,60.22
288,373886,55,55.27,51.38,65.97,51.38,55.27,66.08
289,374126,55,55.45,50.76,65.53,50.76,55.45,69.21
290,374366,55,54.39,51.81,66.27,51.81,54.39,71.95
291,374606,55,55.27,51.24,65.87,51.24,55.27,11.73
292,374846,55,54.03,52.79,66.95,52.79,54.03,5.47
293,375086,55,55.63,51.58,66.11,51.58,55.63,19.55
294,375326,55,54.74,52.14,66.50,52.14,54.74,21.41
295,375566,55,55.63,51.11,65.78,51.11,55.63,26.30
296,375806,55,54.74,51.66,66.16,51.66,54.74,30.99
297,376046,55,55.27,51.18,65.83,51.18,55.27,34.60
298,376286,55,54.39,52.19,66.53,52.19,54.39,37.73
299,376526,55,55.45,51.34,65.94,51.34,55.45,50.15
300,376766,55,54.39,52.39,66.68,52.39,54.39,44.77
301,377006,55,55.81,51.01,65.71,51.01,55.81,48.97
302,377246,55,54.74,51.60,66.12,51.60,54.74,53.08
303,377486,55,55.45,50.85,65.60,50.85,55.45,56.21
304,377726,55,54.92,51.09,65.76,51.09,54.92,58.75
305,377966,55,54.03,52.55,66.78,52.55,54.03,78.49
306,378206,55,55.63,51.34,65.94,51.34,55.63,88.86
307,378446,55,54.56,52.17,66.52,52.17,54.56,72.83
308,378686,55,55.45,51.37,65.96,51.37,55.45,11.24
